event_year,species_id,iso_subdivision,species_name,item_count
1960,1326,Delaware,Mallard X American Black Duck Hybrid,50
1960,1326,Illinois,Mallard X American Black Duck Hybrid,15
1960,1326,Indiana,Mallard X American Black Duck Hybrid,4
1960,1326,Kentucky,Mallard X American Black Duck Hybrid,2
1960,1326,Maine,Mallard X American Black Duck Hybrid,4
1960,1326,Maryland,Mallard X American Black Duck Hybrid,8
1960,1326,Michigan,Mallard X American Black Duck Hybrid,1
1960,1326,New Hampshire,Mallard X American Black Duck Hybrid,7
1960,1326,New Jersey,Mallard X American Black Duck Hybrid,7
1960,1326,New York,Mallard X American Black Duck Hybrid,4
1960,1326,North Dakota,Mallard X American Black Duck Hybrid,1
1960,1326,Pennsylvania,Mallard X American Black Duck Hybrid,1
1960,1326,Rhode Island,Mallard X American Black Duck Hybrid,4
1960,1326,Vermont,Mallard X American Black Duck Hybrid,2
1960,1326,Virginia,Mallard X American Black Duck Hybrid,1
1960,1330,Alabama,American Black Duck,424
1960,1330,Arkansas,American Black Duck,7
1960,1330,Connecticut,American Black Duck,2
1960,1330,Delaware,American Black Duck,1013
1960,1330,Florida,American Black Duck,1
1960,1330,Georgia,American Black Duck,3
1960,1330,Illinois,American Black Duck,103
1960,1330,Indiana,American Black Duck,173
1960,1330,Iowa,American Black Duck,1
1960,1330,Kentucky,American Black Duck,79
1960,1330,Louisiana,American Black Duck,7
1960,1330,Maine,American Black Duck,1164
1960,1330,Maryland,American Black Duck,1647
1960,1330,Massachusetts,American Black Duck,220
1960,1330,Michigan,American Black Duck,628
1960,1330,Minnesota,American Black Duck,71
1960,1330,Mississippi,American Black Duck,1
1960,1330,Missouri,American Black Duck,54
1960,1330,Montana,American Black Duck,1
1960,1330,New Hampshire,American Black Duck,138
1960,1330,New Jersey,American Black Duck,2609
1960,1330,New York,American Black Duck,3322
1960,1330,North Carolina,American Black Duck,149
1960,1330,North Dakota,American Black Duck,4
1960,1330,Ohio,American Black Duck,144
1960,1330,Pennsylvania,American Black Duck,3
1960,1330,Rhode Island,American Black Duck,299
1960,1330,South Carolina,American Black Duck,82
1960,1330,South Dakota,American Black Duck,6
1960,1330,Tennessee,American Black Duck,1103
1960,1330,Vermont,American Black Duck,882
1960,1330,Virginia,American Black Duck,110
1960,1330,West Virginia,American Black Duck,106
1960,1330,Wisconsin,American Black Duck,42
1960,1331,New Mexico,Mexican Duck,14
1960,1340,Florida,Mottled Duck,20
1960,1350,California,Gadwall,24
1960,1350,Colorado,Gadwall,17
1960,1350,Idaho,Gadwall,1
1960,1350,Iowa,Gadwall,1
1960,1350,Kansas,Gadwall,2
1960,1350,Louisiana,Gadwall,1
1960,1350,Maryland,Gadwall,1
1960,1350,Michigan,Gadwall,3
1960,1350,Minnesota,Gadwall,1
1960,1350,Missouri,Gadwall,1
1960,1350,Montana,Gadwall,74
1960,1350,Nebraska,Gadwall,17
1960,1350,Nevada,Gadwall,13
1960,1350,New Mexico,Gadwall,6
1960,1350,New York,Gadwall,6
1960,1350,North Dakota,Gadwall,14
1960,1350,Oklahoma,Gadwall,1
1960,1350,Oregon,Gadwall,17
1960,1350,South Dakota,Gadwall,2
1960,1350,Tennessee,Gadwall,3
1960,1350,Texas,Gadwall,6
1960,1350,Utah,Gadwall,89
1960,1350,Washington,Gadwall,46
1960,1350,Wisconsin,Gadwall,3
1960,1370,Alabama,American Wigeon,42
1960,1370,Alaska,American Wigeon,2317
1960,1370,Arizona,American Wigeon,1
1960,1370,Arkansas,American Wigeon,2
1960,1370,California,American Wigeon,2161
1960,1370,Colorado,American Wigeon,67
1960,1370,Delaware,American Wigeon,42
1960,1370,Florida,American Wigeon,16
1960,1370,Idaho,American Wigeon,112
1960,1370,Illinois,American Wigeon,1
1960,1370,Indiana,American Wigeon,33
1960,1370,Iowa,American Wigeon,1
1960,1370,Kansas,American Wigeon,17
1960,1370,Kentucky,American Wigeon,49
1960,1370,Louisiana,American Wigeon,5
1960,1370,Maryland,American Wigeon,34
1960,1370,Massachusetts,American Wigeon,2
1960,1370,Michigan,American Wigeon,9
1960,1370,Minnesota,American Wigeon,34
1960,1370,Mississippi,American Wigeon,2
1960,1370,Missouri,American Wigeon,29
1960,1370,Montana,American Wigeon,76
1960,1370,Nebraska,American Wigeon,6
1960,1370,Nevada,American Wigeon,87
1960,1370,New Jersey,American Wigeon,11
1960,1370,New Mexico,American Wigeon,52
1960,1370,New York,American Wigeon,5
1960,1370,North Carolina,American Wigeon,11
1960,1370,North Dakota,American Wigeon,8
1960,1370,Ohio,American Wigeon,19
1960,1370,Oklahoma,American Wigeon,2
1960,1370,Oregon,American Wigeon,1122
1960,1370,South Carolina,American Wigeon,8
1960,1370,South Dakota,American Wigeon,18
1960,1370,Tennessee,American Wigeon,5
1960,1370,Texas,American Wigeon,12
1960,1370,Utah,American Wigeon,113
1960,1370,Virginia,American Wigeon,7
1960,1370,Washington,American Wigeon,885
1960,1370,West Virginia,American Wigeon,14
1960,1370,Wisconsin,American Wigeon,10
1960,1380,Alaska,European Green-winged Teal,45
1960,1390,Alaska,Green-winged Teal,238
1960,1390,Arizona,Green-winged Teal,23
1960,1390,Arkansas,Green-winged Teal,2
1960,1390,California,Green-winged Teal,805
1960,1390,Colorado,Green-winged Teal,123
1960,1390,Connecticut,Green-winged Teal,1
1960,1390,Delaware,Green-winged Teal,10
1960,1390,Florida,Green-winged Teal,18
1960,1390,Idaho,Green-winged Teal,225
1960,1390,Illinois,Green-winged Teal,2
1960,1390,Indiana,Green-winged Teal,1
1960,1390,Iowa,Green-winged Teal,2
1960,1390,Kansas,Green-winged Teal,9
1960,1390,Louisiana,Green-winged Teal,4
1960,1390,Maryland,Green-winged Teal,4
1960,1390,Massachusetts,Green-winged Teal,2
1960,1390,Michigan,Green-winged Teal,33
1960,1390,Minnesota,Green-winged Teal,38
1960,1390,Mississippi,Green-winged Teal,1
1960,1390,Missouri,Green-winged Teal,250
1960,1390,Montana,Green-winged Teal,1030
1960,1390,Nebraska,Green-winged Teal,7
1960,1390,Nevada,Green-winged Teal,616
1960,1390,New Jersey,Green-winged Teal,3
1960,1390,New Mexico,Green-winged Teal,67
1960,1390,New York,Green-winged Teal,40
1960,1390,North Carolina,Green-winged Teal,106
1960,1390,North Dakota,Green-winged Teal,4
1960,1390,Ohio,Green-winged Teal,13
1960,1390,Oklahoma,Green-winged Teal,1
1960,1390,Oregon,Green-winged Teal,67
1960,1390,Pennsylvania,Green-winged Teal,1
1960,1390,South Carolina,Green-winged Teal,14
1960,1390,South Dakota,Green-winged Teal,67
1960,1390,Tennessee,Green-winged Teal,2
1960,1390,Texas,Green-winged Teal,8
1960,1390,Utah,Green-winged Teal,148
1960,1390,Vermont,Green-winged Teal,12
1960,1390,Virginia,Green-winged Teal,4
1960,1390,Washington,Green-winged Teal,566
1960,1390,West Virginia,Green-winged Teal,13
1960,1390,Wisconsin,Green-winged Teal,23
1960,1390,Wyoming,Green-winged Teal,1
1960,1400,Alaska,Blue-winged Teal,20
1960,1400,Florida,Blue-winged Teal,19
1960,1400,Idaho,Blue-winged Teal,42
1960,1400,Illinois,Blue-winged Teal,92
1960,1400,Indiana,Blue-winged Teal,31
1960,1400,Iowa,Blue-winged Teal,96
1960,1400,Kansas,Blue-winged Teal,22
1960,1400,Kentucky,Blue-winged Teal,5
1960,1400,Louisiana,Blue-winged Teal,20
1960,1400,Maine,Blue-winged Teal,1
1960,1400,Maryland,Blue-winged Teal,2
1960,1400,Massachusetts,Blue-winged Teal,1
1960,1400,Michigan,Blue-winged Teal,658
1960,1400,Minnesota,Blue-winged Teal,342
1960,1400,Missouri,Blue-winged Teal,165
1960,1400,Montana,Blue-winged Teal,310
1960,1400,Nebraska,Blue-winged Teal,193
1960,1400,New Hampshire,Blue-winged Teal,1
1960,1400,New Jersey,Blue-winged Teal,1
1960,1400,New Mexico,Blue-winged Teal,8
1960,1400,New York,Blue-winged Teal,144
1960,1400,North Dakota,Blue-winged Teal,276
1960,1400,Ohio,Blue-winged Teal,128
1960,1400,Oklahoma,Blue-winged Teal,1
1960,1400,Oregon,Blue-winged Teal,10
1960,1400,South Dakota,Blue-winged Teal,4
1960,1400,Tennessee,Blue-winged Teal,123
1960,1400,Texas,Blue-winged Teal,29
1960,1400,Vermont,Blue-winged Teal,285
1960,1400,Washington,Blue-winged Teal,95
1960,1400,West Virginia,Blue-winged Teal,52
1960,1400,Wisconsin,Blue-winged Teal,178
1960,1401,California,Unidentified Teal,1
1960,1401,Colorado,Unidentified Teal,70
1960,1401,Montana,Unidentified Teal,60
1960,1401,Washington,Unidentified Teal,398
1960,1410,Arizona,Cinnamon Teal,1
1960,1410,California,Cinnamon Teal,432
1960,1410,Idaho,Cinnamon Teal,82
1960,1410,Nevada,Cinnamon Teal,16
1960,1410,New Mexico,Cinnamon Teal,8
1960,1410,Oregon,Cinnamon Teal,24
1960,1410,Texas,Cinnamon Teal,3
1960,1410,Utah,Cinnamon Teal,129
1960,1420,Alaska,Northern Shoveler,252
1960,1420,Arkansas,Northern Shoveler,1
1960,1420,California,Northern Shoveler,25
1960,1420,Colorado,Northern Shoveler,3
1960,1420,Louisiana,Northern Shoveler,1
1960,1420,Minnesota,Northern Shoveler,9
1960,1420,Missouri,Northern Shoveler,1
1960,1420,Montana,Northern Shoveler,49
1960,1420,Nebraska,Northern Shoveler,7
1960,1420,North Dakota,Northern Shoveler,2
1960,1420,Oklahoma,Northern Shoveler,1
1960,1420,Oregon,Northern Shoveler,5
1960,1420,South Dakota,Northern Shoveler,2
1960,1420,Texas,Northern Shoveler,7
1960,1420,Utah,Northern Shoveler,13
1960,1420,Washington,Northern Shoveler,81
1960,1430,Alabama,Northern Pintail,6
1960,1430,Alaska,Northern Pintail,693
1960,1430,Arizona,Northern Pintail,52
1960,1430,Arkansas,Northern Pintail,7
1960,1430,California,Northern Pintail,8471
1960,1430,Colorado,Northern Pintail,213
1960,1430,Delaware,Northern Pintail,41
1960,1430,Florida,Northern Pintail,20
1960,1430,Idaho,Northern Pintail,412
1960,1430,Illinois,Northern Pintail,127
1960,1430,Indiana,Northern Pintail,26
1960,1430,Iowa,Northern Pintail,7
1960,1430,Kansas,Northern Pintail,32
1960,1430,Kentucky,Northern Pintail,28
1960,1430,Louisiana,Northern Pintail,9
1960,1430,Maryland,Northern Pintail,239
1960,1430,Massachusetts,Northern Pintail,1
1960,1430,Michigan,Northern Pintail,39
1960,1430,Minnesota,Northern Pintail,70
1960,1430,Mississippi,Northern Pintail,1
1960,1430,Missouri,Northern Pintail,45
1960,1430,Montana,Northern Pintail,2122
1960,1430,Nebraska,Northern Pintail,11
1960,1430,Nevada,Northern Pintail,1879
1960,1430,New Jersey,Northern Pintail,54
1960,1430,New Mexico,Northern Pintail,196
1960,1430,New York,Northern Pintail,50
1960,1430,North Carolina,Northern Pintail,88
1960,1430,North Dakota,Northern Pintail,585
1960,1430,Ohio,Northern Pintail,2
1960,1430,Oklahoma,Northern Pintail,1
1960,1430,Oregon,Northern Pintail,3005
1960,1430,Pennsylvania,Northern Pintail,1
1960,1430,Rhode Island,Northern Pintail,2
1960,1430,South Carolina,Northern Pintail,9
1960,1430,South Dakota,Northern Pintail,100
1960,1430,Tennessee,Northern Pintail,39
1960,1430,Texas,Northern Pintail,82
1960,1430,Utah,Northern Pintail,1514
1960,1430,Vermont,Northern Pintail,2
1960,1430,Virginia,Northern Pintail,2
1960,1430,Washington,Northern Pintail,1566
1960,1430,Wisconsin,Northern Pintail,9
1960,1440,Alabama,Wood Duck,59
1960,1440,Arkansas,Wood Duck,57
1960,1440,California,Wood Duck,4
1960,1440,Delaware,Wood Duck,2
1960,1440,Florida,Wood Duck,51
1960,1440,Georgia,Wood Duck,20
1960,1440,Illinois,Wood Duck,1421
1960,1440,Indiana,Wood Duck,810
1960,1440,Iowa,Wood Duck,665
1960,1440,Kansas,Wood Duck,3
1960,1440,Kentucky,Wood Duck,68
1960,1440,Louisiana,Wood Duck,422
1960,1440,Maine,Wood Duck,53
1960,1440,Maryland,Wood Duck,1
1960,1440,Massachusetts,Wood Duck,111
1960,1440,Michigan,Wood Duck,426
1960,1440,Minnesota,Wood Duck,311
1960,1440,Mississippi,Wood Duck,41
1960,1440,Missouri,Wood Duck,445
1960,1440,Nebraska,Wood Duck,1
1960,1440,New Hampshire,Wood Duck,52
1960,1440,New Jersey,Wood Duck,2
1960,1440,New York,Wood Duck,763
1960,1440,North Carolina,Wood Duck,125
1960,1440,Ohio,Wood Duck,652
1960,1440,Oklahoma,Wood Duck,6
1960,1440,Oregon,Wood Duck,210
1960,1440,Pennsylvania,Wood Duck,19
1960,1440,Rhode Island,Wood Duck,60
1960,1440,South Carolina,Wood Duck,259
1960,1440,Tennessee,Wood Duck,374
1960,1440,Texas,Wood Duck,24
1960,1440,Vermont,Wood Duck,880
1960,1440,Virginia,Wood Duck,35
1960,1440,Washington,Wood Duck,59
1960,1440,West Virginia,Wood Duck,112
1960,1440,Wisconsin,Wood Duck,2985
1960,1690,California,Lesser Snow Goose,1928
1960,1690,Colorado,Lesser Snow Goose,4
1960,1690,Illinois,Lesser Snow Goose,2
1960,1690,Iowa,Lesser Snow Goose,30
1960,1690,Kansas,Lesser Snow Goose,8
1960,1690,Louisiana,Lesser Snow Goose,30
1960,1690,Minnesota,Lesser Snow Goose,4
1960,1690,Missouri,Lesser Snow Goose,1312
1960,1690,Montana,Lesser Snow Goose,8
1960,1690,Nebraska,Lesser Snow Goose,2
1960,1690,Nevada,Lesser Snow Goose,10
1960,1690,North Dakota,Lesser Snow Goose,14
1960,1690,Oklahoma,Lesser Snow Goose,22
1960,1690,Oregon,Lesser Snow Goose,18
1960,1690,South Dakota,Lesser Snow Goose,124
1960,1690,Texas,Lesser Snow Goose,398
1960,1690,Wisconsin,Lesser Snow Goose,2
1960,1691,Alabama,Blue Goose,4
1960,1691,Arkansas,Blue Goose,2
1960,1691,Illinois,Blue Goose,2
1960,1691,Indiana,Blue Goose,50
1960,1691,Iowa,Blue Goose,8
1960,1691,Kansas,Blue Goose,4
1960,1691,Louisiana,Blue Goose,68
1960,1691,Michigan,Blue Goose,6
1960,1691,Minnesota,Blue Goose,4
1960,1691,Missouri,Blue Goose,636
1960,1691,New York,Blue Goose,2
1960,1691,North Dakota,Blue Goose,6
1960,1691,Ohio,Blue Goose,2
1960,1691,South Dakota,Blue Goose,52
1960,1691,Texas,Blue Goose,166
1960,1691,Wisconsin,Blue Goose,18
1960,1699,Virginia,Greater Snow Goose,4
1960,1700,California,Ross's Goose,4
1960,1700,Louisiana,Ross's Goose,2
1960,1710,Alaska,Greater White-fronted Goose,2
1960,1710,California,Greater White-fronted Goose,238
1960,1710,Kansas,Greater White-fronted Goose,4
1960,1710,Louisiana,Greater White-fronted Goose,22
1960,1710,Nebraska,Greater White-fronted Goose,332
1960,1710,North Dakota,Greater White-fronted Goose,344
1960,1710,Oklahoma,Greater White-fronted Goose,8
1960,1710,South Dakota,Greater White-fronted Goose,4
1960,1710,Texas,Greater White-fronted Goose,44
1960,1770,Texas,Black-bellied Whistling-Duck,38
1961,1322,Hawaii,Laysan Duck,204
1961,1326,Delaware,Mallard X American Black Duck Hybrid,27
1961,1326,Indiana,Mallard X American Black Duck Hybrid,8
1961,1326,Kentucky,Mallard X American Black Duck Hybrid,1
1961,1326,Louisiana,Mallard X American Black Duck Hybrid,1
1961,1326,Maine,Mallard X American Black Duck Hybrid,9
1961,1326,Maryland,Mallard X American Black Duck Hybrid,1
1961,1326,Massachusetts,Mallard X American Black Duck Hybrid,6
1961,1326,Michigan,Mallard X American Black Duck Hybrid,1
1961,1326,New Hampshire,Mallard X American Black Duck Hybrid,4
1961,1326,New Jersey,Mallard X American Black Duck Hybrid,4
1961,1326,New York,Mallard X American Black Duck Hybrid,14
1961,1326,North Carolina,Mallard X American Black Duck Hybrid,1
1961,1326,Ohio,Mallard X American Black Duck Hybrid,4
1961,1326,Pennsylvania,Mallard X American Black Duck Hybrid,1
1961,1326,South Carolina,Mallard X American Black Duck Hybrid,1
1961,1326,Tennessee,Mallard X American Black Duck Hybrid,2
1961,1326,Vermont,Mallard X American Black Duck Hybrid,2
1961,1326,Wisconsin,Mallard X American Black Duck Hybrid,8
1961,1330,Alabama,American Black Duck,640
1961,1330,Arkansas,American Black Duck,5
1961,1330,California,American Black Duck,1
1961,1330,Connecticut,American Black Duck,11
1961,1330,Delaware,American Black Duck,483
1961,1330,Florida,American Black Duck,1
1961,1330,Georgia,American Black Duck,4
1961,1330,Illinois,American Black Duck,12
1961,1330,Indiana,American Black Duck,576
1961,1330,Iowa,American Black Duck,13
1961,1330,Kentucky,American Black Duck,13
1961,1330,Louisiana,American Black Duck,6
1961,1330,Maine,American Black Duck,2170
1961,1330,Maryland,American Black Duck,997
1961,1330,Massachusetts,American Black Duck,699
1961,1330,Michigan,American Black Duck,812
1961,1330,Minnesota,American Black Duck,36
1961,1330,Mississippi,American Black Duck,1
1961,1330,Missouri,American Black Duck,8
1961,1330,Montana,American Black Duck,1
1961,1330,New Hampshire,American Black Duck,279
1961,1330,New Jersey,American Black Duck,918
1961,1330,New York,American Black Duck,4015
1961,1330,North Carolina,American Black Duck,440
1961,1330,North Dakota,American Black Duck,9
1961,1330,Ohio,American Black Duck,428
1961,1330,Oklahoma,American Black Duck,5
1961,1330,Pennsylvania,American Black Duck,12
1961,1330,Rhode Island,American Black Duck,52
1961,1330,South Carolina,American Black Duck,98
1961,1330,South Dakota,American Black Duck,2
1961,1330,Tennessee,American Black Duck,1362
1961,1330,Vermont,American Black Duck,766
1961,1330,Virginia,American Black Duck,36
1961,1330,West Virginia,American Black Duck,105
1961,1330,Wisconsin,American Black Duck,529
1961,1331,New Mexico,Mexican Duck,26
1961,1340,Florida,Mottled Duck,32
1961,1340,Louisiana,Mottled Duck,13
1961,1350,Alabama,Gadwall,2
1961,1350,Alaska,Gadwall,1
1961,1350,Arizona,Gadwall,1
1961,1350,California,Gadwall,12
1961,1350,Colorado,Gadwall,23
1961,1350,Delaware,Gadwall,3
1961,1350,Idaho,Gadwall,5
1961,1350,Iowa,Gadwall,1
1961,1350,Kansas,Gadwall,1
1961,1350,Louisiana,Gadwall,5
1961,1350,Michigan,Gadwall,2
1961,1350,Minnesota,Gadwall,16
1961,1350,Montana,Gadwall,118
1961,1350,Nebraska,Gadwall,13
1961,1350,Nevada,Gadwall,107
1961,1350,New Mexico,Gadwall,74
1961,1350,New York,Gadwall,35
1961,1350,North Carolina,Gadwall,16
1961,1350,North Dakota,Gadwall,68
1961,1350,Oregon,Gadwall,129
1961,1350,South Dakota,Gadwall,3
1961,1350,Texas,Gadwall,5
1961,1350,Utah,Gadwall,94
1961,1350,Washington,Gadwall,105
1961,1370,Alabama,American Wigeon,31
1961,1370,Alaska,American Wigeon,2329
1961,1370,Arizona,American Wigeon,3
1961,1370,Arkansas,American Wigeon,5
1961,1370,California,American Wigeon,2068
1961,1370,Colorado,American Wigeon,300
1961,1370,Delaware,American Wigeon,81
1961,1370,Florida,American Wigeon,26
1961,1370,Georgia,American Wigeon,1
1961,1370,Idaho,American Wigeon,237
1961,1370,Illinois,American Wigeon,4
1961,1370,Indiana,American Wigeon,53
1961,1370,Iowa,American Wigeon,5
1961,1370,Kansas,American Wigeon,11
1961,1370,Kentucky,American Wigeon,2
1961,1370,Louisiana,American Wigeon,18
1961,1370,Maryland,American Wigeon,28
1961,1370,Michigan,American Wigeon,10
1961,1370,Minnesota,American Wigeon,465
1961,1370,Missouri,American Wigeon,2
1961,1370,Montana,American Wigeon,13
1961,1370,Nebraska,American Wigeon,8
1961,1370,Nevada,American Wigeon,35
1961,1370,New Jersey,American Wigeon,211
1961,1370,New Mexico,American Wigeon,64
1961,1370,New York,American Wigeon,13
1961,1370,North Carolina,American Wigeon,13
1961,1370,North Dakota,American Wigeon,20
1961,1370,Ohio,American Wigeon,26
1961,1370,Oklahoma,American Wigeon,3
1961,1370,Oregon,American Wigeon,1536
1961,1370,Pennsylvania,American Wigeon,2
1961,1370,South Carolina,American Wigeon,12
1961,1370,South Dakota,American Wigeon,102
1961,1370,Tennessee,American Wigeon,2
1961,1370,Texas,American Wigeon,106
1961,1370,Utah,American Wigeon,35
1961,1370,Virginia,American Wigeon,12
1961,1370,Washington,American Wigeon,322
1961,1370,West Virginia,American Wigeon,18
1961,1370,Wisconsin,American Wigeon,16
1961,1370,Wyoming,American Wigeon,1
1961,1380,Alaska,European Green-winged Teal,206
1961,1390,Alaska,Green-winged Teal,195
1961,1390,Arizona,Green-winged Teal,44
1961,1390,Arkansas,Green-winged Teal,7
1961,1390,California,Green-winged Teal,2250
1961,1390,Colorado,Green-winged Teal,310
1961,1390,Delaware,Green-winged Teal,6
1961,1390,Florida,Green-winged Teal,4
1961,1390,Georgia,Green-winged Teal,2
1961,1390,Idaho,Green-winged Teal,357
1961,1390,Illinois,Green-winged Teal,3
1961,1390,Indiana,Green-winged Teal,11
1961,1390,Iowa,Green-winged Teal,11
1961,1390,Kansas,Green-winged Teal,6
1961,1390,Louisiana,Green-winged Teal,1
1961,1390,Maine,Green-winged Teal,12
1961,1390,Maryland,Green-winged Teal,2
1961,1390,Massachusetts,Green-winged Teal,3
1961,1390,Michigan,Green-winged Teal,54
1961,1390,Minnesota,Green-winged Teal,879
1961,1390,Mississippi,Green-winged Teal,1
1961,1390,Missouri,Green-winged Teal,16
1961,1390,Montana,Green-winged Teal,17
1961,1390,Nebraska,Green-winged Teal,11
1961,1390,Nevada,Green-winged Teal,564
1961,1390,New Jersey,Green-winged Teal,4
1961,1390,New Mexico,Green-winged Teal,47
1961,1390,New York,Green-winged Teal,125
1961,1390,North Carolina,Green-winged Teal,164
1961,1390,North Dakota,Green-winged Teal,1
1961,1390,Ohio,Green-winged Teal,43
1961,1390,Oregon,Green-winged Teal,375
1961,1390,Pennsylvania,Green-winged Teal,1
1961,1390,South Carolina,Green-winged Teal,53
1961,1390,South Dakota,Green-winged Teal,108
1961,1390,Tennessee,Green-winged Teal,13
1961,1390,Texas,Green-winged Teal,96
1961,1390,Utah,Green-winged Teal,22
1961,1390,Vermont,Green-winged Teal,1
1961,1390,Virginia,Green-winged Teal,5
1961,1390,Washington,Green-winged Teal,501
1961,1390,Wisconsin,Green-winged Teal,7
1961,1400,Alabama,Blue-winged Teal,1
1961,1400,Alaska,Blue-winged Teal,22
1961,1400,California,Blue-winged Teal,1
1961,1400,Colorado,Blue-winged Teal,351
1961,1400,Delaware,Blue-winged Teal,69
1961,1400,Florida,Blue-winged Teal,47
1961,1400,Georgia,Blue-winged Teal,2
1961,1400,Idaho,Blue-winged Teal,25
1961,1400,Illinois,Blue-winged Teal,23
1961,1400,Indiana,Blue-winged Teal,107
1961,1400,Invalid abbreviation,Blue-winged Teal,4
1961,1400,Iowa,Blue-winged Teal,1005
1961,1400,Kansas,Blue-winged Teal,18
1961,1400,Kentucky,Blue-winged Teal,40
1961,1400,Louisiana,Blue-winged Teal,30
1961,1400,Maine,Blue-winged Teal,36
1961,1400,Maryland,Blue-winged Teal,2
1961,1400,Michigan,Blue-winged Teal,331
1961,1400,Minnesota,Blue-winged Teal,2688
1961,1400,Missouri,Blue-winged Teal,19
1961,1400,Montana,Blue-winged Teal,34
1961,1400,Nebraska,Blue-winged Teal,283
1961,1400,New Mexico,Blue-winged Teal,35
1961,1400,New York,Blue-winged Teal,441
1961,1400,North Carolina,Blue-winged Teal,1
1961,1400,North Dakota,Blue-winged Teal,518
1961,1400,Ohio,Blue-winged Teal,505
1961,1400,Oregon,Blue-winged Teal,42
1961,1400,Pennsylvania,Blue-winged Teal,2
1961,1400,Rhode Island,Blue-winged Teal,1
1961,1400,South Carolina,Blue-winged Teal,101
1961,1400,South Dakota,Blue-winged Teal,116
1961,1400,Tennessee,Blue-winged Teal,18
1961,1400,Texas,Blue-winged Teal,8
1961,1400,Utah,Blue-winged Teal,1
1961,1400,Vermont,Blue-winged Teal,218
1961,1400,Washington,Blue-winged Teal,42
1961,1400,West Virginia,Blue-winged Teal,51
1961,1400,Wisconsin,Blue-winged Teal,258
1961,1401,Arizona,Unidentified Teal,1
1961,1401,California,Unidentified Teal,2
1961,1401,Idaho,Unidentified Teal,29
1961,1401,Oregon,Unidentified Teal,24
1961,1401,Texas,Unidentified Teal,1
1961,1401,Washington,Unidentified Teal,617
1961,1410,Arizona,Cinnamon Teal,31
1961,1410,California,Cinnamon Teal,788
1961,1410,Nevada,Cinnamon Teal,595
1961,1410,New Mexico,Cinnamon Teal,3
1961,1410,Oregon,Cinnamon Teal,3
1961,1410,Utah,Cinnamon Teal,53
1961,1410,Washington,Cinnamon Teal,1
1961,1420,Alaska,Northern Shoveler,223
1961,1420,Arizona,Northern Shoveler,2
1961,1420,California,Northern Shoveler,33
1961,1420,Colorado,Northern Shoveler,5
1961,1420,Iowa,Northern Shoveler,3
1961,1420,Kansas,Northern Shoveler,13
1961,1420,Kentucky,Northern Shoveler,1
1961,1420,Louisiana,Northern Shoveler,4
1961,1420,Massachusetts,Northern Shoveler,1
1961,1420,Minnesota,Northern Shoveler,10
1961,1420,Missouri,Northern Shoveler,4
1961,1420,New York,Northern Shoveler,6
1961,1420,North Dakota,Northern Shoveler,77
1961,1420,Oklahoma,Northern Shoveler,1
1961,1420,Oregon,Northern Shoveler,4
1961,1420,South Carolina,Northern Shoveler,1
1961,1420,South Dakota,Northern Shoveler,4
1961,1420,Tennessee,Northern Shoveler,2
1961,1420,Texas,Northern Shoveler,10
1961,1420,Utah,Northern Shoveler,2
1961,1420,Washington,Northern Shoveler,88
1961,1420,Wisconsin,Northern Shoveler,12
1961,1430,Alabama,Northern Pintail,2
1961,1430,Alaska,Northern Pintail,1178
1961,1430,Arizona,Northern Pintail,120
1961,1430,Arkansas,Northern Pintail,36
1961,1430,California,Northern Pintail,7075
1961,1430,Colorado,Northern Pintail,1085
1961,1430,Delaware,Northern Pintail,26
1961,1430,Florida,Northern Pintail,13
1961,1430,Idaho,Northern Pintail,284
1961,1430,Illinois,Northern Pintail,24
1961,1430,Indiana,Northern Pintail,55
1961,1430,Iowa,Northern Pintail,23
1961,1430,Kansas,Northern Pintail,3
1961,1430,Kentucky,Northern Pintail,1
1961,1430,Louisiana,Northern Pintail,22
1961,1430,Maine,Northern Pintail,7
1961,1430,Maryland,Northern Pintail,40
1961,1430,Massachusetts,Northern Pintail,4
1961,1430,Michigan,Northern Pintail,299
1961,1430,Minnesota,Northern Pintail,909
1961,1430,Mississippi,Northern Pintail,1
1961,1430,Missouri,Northern Pintail,10
1961,1430,Montana,Northern Pintail,266
1961,1430,Nebraska,Northern Pintail,47
1961,1430,Nevada,Northern Pintail,1676
1961,1430,New Hampshire,Northern Pintail,3
1961,1430,New Jersey,Northern Pintail,3
1961,1430,New Mexico,Northern Pintail,879
1961,1430,New York,Northern Pintail,526
1961,1430,North Carolina,Northern Pintail,139
1961,1430,North Dakota,Northern Pintail,225
1961,1430,Ohio,Northern Pintail,12
1961,1430,Oklahoma,Northern Pintail,3
1961,1430,Oregon,Northern Pintail,2266
1961,1430,Pennsylvania,Northern Pintail,1
1961,1430,South Carolina,Northern Pintail,21
1961,1430,South Dakota,Northern Pintail,271
1961,1430,Tennessee,Northern Pintail,101
1961,1430,Texas,Northern Pintail,115
1961,1430,Utah,Northern Pintail,249
1961,1430,Virginia,Northern Pintail,2
1961,1430,Washington,Northern Pintail,1335
1961,1430,Wisconsin,Northern Pintail,147
1961,1440,Alabama,Wood Duck,136
1961,1440,Arkansas,Wood Duck,10
1961,1440,California,Wood Duck,21
1961,1440,Delaware,Wood Duck,73
1961,1440,Florida,Wood Duck,83
1961,1440,Georgia,Wood Duck,128
1961,1440,Illinois,Wood Duck,575
1961,1440,Indiana,Wood Duck,812
